Platform,Year_of_Release,Genre,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
5.0,2006.0,10.0,0.21,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,7.0,0.21,7.1,23.0,7.4,27.0,2.0
13.0,2002.0,0.0,0.21,8.8,36.0,8.2,102.0,7.0
12.0,2009.0,0.0,0.21,5.5,22.0,6.8,16.0,5.0
4.0,1999.0,6.0,0.21,7.1,23.0,7.4,27.0,2.0
6.0,2013.0,0.0,0.21,7.1,20.0,7.6,46.0,5.0
8.0,2009.0,2.0,0.21,5.1,7.0,7.4,27.0,2.0
9.0,2014.0,2.0,0.21,7.4,5.0,7.9,29.0,7.0
6.0,2011.0,4.0,0.21,7.4,50.0,7.1,34.0,2.0
6.0,2011.0,10.0,0.21,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,8.0,0.21,7.1,23.0,8.3,7.0,2.0
5.0,2000.0,10.0,0.21,6.4,14.0,7.9,8.0,7.0
10.0,2007.0,7.0,0.21,7.6,34.0,8.0,20.0,2.0
5.0,2005.0,0.0,0.21,7.8,54.0,8.3,23.0,7.0
12.0,2010.0,0.0,0.21,4.0,37.0,4.7,19.0,7.0
1.0,2009.0,11.0,0.21,7.1,23.0,7.4,27.0,2.0
10.0,2011.0,3.0,0.21,8.1,5.0,7.7,6.0,7.0
4.0,2000.0,2.0,0.21,2.8,7.0,2.4,17.0,5.0
0.0,2016.0,4.0,0.21,7.7,27.0,7.1,26.0,1.0
10.0,2010.0,0.0,0.21,5.3,4.0,6.6,5.0,7.0
1.0,2008.0,10.0,0.21,3.9,11.0,7.4,27.0,1.0
1.0,2013.0,9.0,0.21,7.1,23.0,7.4,27.0,1.0
12.0,2007.0,10.0,0.21,6.7,33.0,7.1,15.0,1.0
12.0,2009.0,10.0,0.21,6.8,34.0,8.6,19.0,7.0
5.0,2006.0,7.0,0.21,7.1,23.0,7.4,27.0,2.0
5.0,2005.0,0.0,0.21,6.8,26.0,8.5,8.0,5.0
1.0,2008.0,6.0,0.21,7.1,23.0,7.4,27.0,2.0
3.0,2013.0,8.0,0.21,6.4,40.0,6.5,661.0,5.0
13.0,2002.0,10.0,0.21,8.0,12.0,7.9,12.0,1.0
8.0,2005.0,10.0,0.21,7.8,25.0,7.4,14.0,1.0
5.0,2002.0,10.0,0.21,8.9,25.0,7.8,17.0,1.0
4.0,1998.0,1.0,0.21,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,10.0,0.21,7.1,23.0,7.4,27.0,1.0
1.0,2006.0,3.0,0.21,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,3.0,0.21,8.2,23.0,7.9,29.0,7.0
10.0,2008.0,3.0,0.21,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,10.0,0.21,7.1,23.0,7.4,27.0,2.0
7.0,2015.0,10.0,0.21,3.2,43.0,1.5,427.0,7.0
8.0,2010.0,10.0,0.21,7.9,11.0,6.6,8.0,1.0
5.0,2002.0,10.0,0.21,6.8,16.0,8.5,15.0,1.0
0.0,2011.0,0.0,0.21,5.4,11.0,5.5,8.0,1.0
1.0,2008.0,7.0,0.21,6.9,46.0,6.5,15.0,1.0
13.0,2004.0,10.0,0.21,7.4,41.0,7.4,27.0,5.0
0.0,2012.0,0.0,0.21,7.1,23.0,7.4,27.0,2.0
8.0,2011.0,10.0,0.21,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,8.0,0.21,6.1,64.0,7.0,34.0,5.0
4.0,2000.0,1.0,0.21,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,9.0,0.21,7.1,23.0,7.4,27.0,1.0
6.0,2012.0,0.0,0.21,7.1,23.0,7.4,27.0,2.0
13.0,2003.0,4.0,0.21,5.8,27.0,6.4,9.0,7.0
10.0,2008.0,0.0,0.21,7.0,35.0,7.8,24.0,5.0
10.0,2010.0,0.0,0.21,7.1,23.0,7.4,27.0,1.0
6.0,2013.0,8.0,0.21,6.1,30.0,5.5,102.0,7.0
1.0,2009.0,0.0,0.2,7.1,23.0,7.4,27.0,1.0
8.0,2008.0,3.0,0.2,7.1,23.0,7.4,27.0,1.0
5.0,2004.0,2.0,0.2,5.7,33.0,4.8,5.0,7.0
7.0,2016.0,0.0,0.2,7.2,32.0,7.4,49.0,5.0
9.0,2014.0,0.0,0.2,7.3,28.0,7.4,133.0,5.0
5.0,2005.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
13.0,2001.0,6.0,0.2,7.8,18.0,7.4,27.0,1.0
1.0,2009.0,5.0,0.2,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,0.0,0.2,7.1,35.0,8.2,106.0,5.0
6.0,2006.0,9.0,0.2,3.3,31.0,5.1,47.0,7.0
14.0,2015.0,0.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,0.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2008.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2005.0,11.0,0.2,6.8,31.0,8.6,17.0,7.0
13.0,2005.0,10.0,0.2,7.6,21.0,7.2,5.0,1.0
12.0,2013.0,8.0,0.2,5.2,33.0,5.7,110.0,5.0
3.0,2003.0,7.0,0.2,6.9,22.0,7.5,280.0,7.0
13.0,2002.0,6.0,0.2,6.9,33.0,8.5,13.0,7.0
13.0,2006.0,6.0,0.2,8.7,16.0,5.3,18.0,2.0
5.0,2000.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2005.0,3.0,0.2,7.1,23.0,5.4,22.0,1.0
8.0,2006.0,11.0,0.2,7.2,13.0,2.8,39.0,2.0
3.0,2011.0,8.0,0.2,7.4,34.0,7.4,596.0,5.0
8.0,2012.0,7.0,0.2,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,2.0,0.2,6.7,14.0,8.5,4.0,7.0
5.0,2008.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
7.0,2016.0,7.0,0.2,7.1,23.0,7.4,27.0,2.0
11.0,2013.0,9.0,0.2,5.1,10.0,5.3,9.0,1.0
5.0,2004.0,6.0,0.2,7.1,23.0,8.7,7.0,1.0
7.0,2015.0,8.0,0.2,6.2,26.0,6.8,88.0,2.0
12.0,2009.0,1.0,0.2,7.1,23.0,7.4,27.0,2.0
13.0,2002.0,10.0,0.2,7.9,9.0,7.8,5.0,1.0
8.0,2005.0,2.0,0.2,6.3,37.0,7.3,16.0,7.0
5.0,2004.0,4.0,0.2,7.0,34.0,8.9,12.0,1.0
1.0,2006.0,6.0,0.2,7.0,6.0,7.5,15.0,1.0
1.0,2008.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
6.0,2007.0,7.0,0.2,6.4,23.0,5.9,40.0,7.0
5.0,2001.0,6.0,0.2,7.5,19.0,7.6,9.0,1.0
0.0,2012.0,0.0,0.2,7.1,23.0,7.4,27.0,2.0
6.0,2013.0,7.0,0.2,5.3,44.0,7.5,80.0,7.0
5.0,2004.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2000.0,2.0,0.2,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,7.0,0.2,5.7,16.0,6.2,10.0,1.0
0.0,2016.0,9.0,0.2,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,3.0,0.2,7.1,23.0,7.4,27.0,1.0
8.0,2012.0,0.0,0.2,7.1,23.0,7.4,27.0,2.0
13.0,2002.0,10.0,0.2,9.0,17.0,7.6,5.0,1.0
0.0,2012.0,0.0,0.2,6.7,38.0,7.6,73.0,7.0
6.0,2011.0,10.0,0.2,7.2,13.0,6.3,9.0,1.0
8.0,2011.0,7.0,0.2,7.1,23.0,7.4,27.0,2.0
13.0,2006.0,6.0,0.2,7.0,22.0,7.4,27.0,1.0
5.0,2003.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
12.0,2008.0,7.0,0.2,5.2,27.0,7.0,48.0,5.0
10.0,2009.0,0.0,0.2,5.3,6.0,5.8,4.0,1.0
5.0,2005.0,8.0,0.2,5.1,32.0,5.3,7.0,5.0
3.0,2015.0,10.0,0.2,8.1,10.0,4.4,296.0,1.0
12.0,2014.0,1.0,0.2,7.1,23.0,6.4,7.0,2.0
4.0,1996.0,7.0,0.2,7.1,23.0,7.4,27.0,2.0
7.0,2016.0,0.0,0.2,7.1,23.0,7.4,27.0,2.0
14.0,2013.0,10.0,0.2,3.6,14.0,3.1,88.0,1.0
6.0,2010.0,0.0,0.2,3.6,45.0,3.7,21.0,2.0
4.0,1997.0,8.0,0.2,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,9.0,0.2,6.3,33.0,7.2,19.0,7.0
14.0,2016.0,0.0,0.2,7.3,8.0,7.3,29.0,7.0
7.0,2016.0,7.0,0.2,8.7,49.0,8.2,178.0,7.0
1.0,2009.0,3.0,0.2,7.1,23.0,7.4,27.0,3.0
5.0,2009.0,3.0,0.2,7.1,23.0,7.4,27.0,7.0
12.0,2010.0,3.0,0.2,5.7,33.0,4.8,4.0,1.0
4.0,1998.0,6.0,0.2,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,0.0,0.2,6.5,25.0,7.3,15.0,2.0
8.0,2011.0,7.0,0.2,7.1,23.0,7.4,27.0,2.0
12.0,2008.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
8.0,2008.0,0.0,0.2,6.2,13.0,6.6,10.0,7.0
13.0,2003.0,10.0,0.2,8.2,18.0,9.0,9.0,1.0
12.0,2007.0,6.0,0.2,4.3,9.0,6.4,5.0,1.0
1.0,2009.0,7.0,0.2,7.5,46.0,9.0,61.0,7.0
5.0,2003.0,10.0,0.2,4.5,16.0,7.4,27.0,1.0
13.0,2005.0,0.0,0.2,7.2,31.0,6.0,6.0,7.0
2.0,1998.0,8.0,0.2,7.1,23.0,7.4,27.0,2.0
2.0,2000.0,6.0,0.2,7.1,23.0,7.4,27.0,2.0
2.0,1999.0,11.0,0.2,7.1,23.0,7.4,27.0,2.0
2.0,1996.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
2.0,2000.0,4.0,0.2,7.1,23.0,7.4,27.0,2.0
2.0,1999.0,6.0,0.2,7.1,23.0,7.4,27.0,2.0
2.0,1997.0,5.0,0.2,7.1,23.0,7.4,27.0,2.0
2.0,1998.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
2.0,2000.0,4.0,0.2,7.1,23.0,7.4,27.0,2.0
2.0,2000.0,6.0,0.2,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,10.0,0.2,6.8,24.0,7.0,5.0,1.0
3.0,2011.0,7.0,0.2,7.6,31.0,6.5,315.0,5.0
13.0,2003.0,6.0,0.2,4.0,5.0,7.4,7.0,1.0
8.0,2010.0,7.0,0.2,7.1,23.0,7.4,27.0,2.0
6.0,2013.0,7.0,0.2,8.6,12.0,7.7,128.0,7.0
6.0,2007.0,8.0,0.2,6.0,34.0,7.1,52.0,5.0
0.0,2012.0,2.0,0.2,6.4,42.0,5.9,39.0,7.0
1.0,2009.0,7.0,0.2,6.5,7.0,6.7,9.0,2.0
1.0,2009.0,9.0,0.2,6.8,14.0,7.4,27.0,1.0
6.0,2011.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2008.0,6.0,0.2,3.7,5.0,7.4,27.0,1.0
4.0,1999.0,11.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2009.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,8.0,0.2,5.8,52.0,6.1,24.0,7.0
10.0,2009.0,1.0,0.2,7.1,23.0,7.4,27.0,2.0
13.0,2002.0,10.0,0.2,7.5,16.0,7.4,27.0,7.0
12.0,2009.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
13.0,2005.0,0.0,0.2,7.1,34.0,8.8,12.0,7.0
14.0,2014.0,0.0,0.2,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,3.0,0.2,7.1,23.0,7.4,27.0,1.0
6.0,2010.0,9.0,0.2,6.6,17.0,6.1,12.0,7.0
6.0,2013.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,10.0,0.2,7.1,23.0,7.4,27.0,7.0
1.0,2010.0,3.0,0.2,7.1,23.0,7.4,27.0,1.0
3.0,2015.0,0.0,0.2,7.5,40.0,7.9,1295.0,5.0
5.0,2007.0,10.0,0.2,7.1,23.0,7.4,27.0,7.0
1.0,2008.0,3.0,0.2,7.1,23.0,7.4,27.0,1.0
4.0,1996.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
12.0,2005.0,6.0,0.2,7.4,65.0,7.1,28.0,1.0
13.0,2004.0,0.0,0.2,6.7,28.0,7.4,27.0,1.0
8.0,2013.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,3.0,0.2,7.1,23.0,8.8,5.0,1.0
5.0,2005.0,0.0,0.2,5.3,20.0,7.0,10.0,2.0
12.0,2012.0,9.0,0.2,7.5,21.0,8.8,20.0,5.0
12.0,2008.0,7.0,0.2,7.1,7.0,7.0,35.0,7.0
5.0,2003.0,11.0,0.2,7.8,27.0,8.0,22.0,7.0
6.0,2011.0,8.0,0.2,6.3,28.0,7.0,24.0,7.0
13.0,2001.0,10.0,0.2,7.6,18.0,8.2,6.0,7.0
8.0,2012.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2004.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
5.0,2004.0,3.0,0.2,7.7,35.0,8.1,8.0,1.0
4.0,1995.0,5.0,0.2,7.1,23.0,7.4,27.0,2.0
13.0,2003.0,5.0,0.2,6.2,13.0,7.4,27.0,1.0
3.0,2012.0,11.0,0.2,7.1,23.0,7.4,27.0,2.0
9.0,2012.0,0.0,0.2,4.9,34.0,6.4,61.0,7.0
5.0,2004.0,0.0,0.2,7.1,40.0,6.8,18.0,7.0
12.0,2007.0,8.0,0.2,5.0,35.0,5.6,20.0,5.0
6.0,2009.0,0.0,0.2,6.5,52.0,6.1,27.0,5.0
5.0,2002.0,6.0,0.2,6.2,14.0,7.4,27.0,1.0
8.0,2006.0,5.0,0.2,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,3.0,0.2,4.9,6.0,7.4,27.0,1.0
1.0,2012.0,0.0,0.2,7.1,23.0,7.4,27.0,2.0
14.0,2015.0,9.0,0.2,7.1,23.0,7.4,27.0,2.0
9.0,2012.0,0.0,0.2,5.8,57.0,5.1,102.0,5.0
5.0,2005.0,9.0,0.2,5.9,33.0,7.5,18.0,5.0
8.0,2010.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
8.0,2007.0,11.0,0.2,7.1,23.0,7.4,27.0,2.0
8.0,2011.0,7.0,0.2,7.1,23.0,7.4,27.0,2.0
12.0,2008.0,6.0,0.2,6.5,35.0,7.1,18.0,1.0
8.0,2005.0,10.0,0.2,8.0,15.0,7.9,8.0,1.0
4.0,2002.0,0.0,0.2,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,7.0,0.2,5.9,28.0,8.0,10.0,7.0
13.0,2002.0,1.0,0.2,7.8,21.0,6.6,14.0,5.0
4.0,2000.0,0.0,0.2,7.1,23.0,7.4,27.0,2.0
6.0,2006.0,7.0,0.2,5.8,40.0,7.2,36.0,7.0
8.0,2011.0,10.0,0.2,7.1,23.0,7.4,27.0,2.0
1.0,2006.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,11.0,0.2,8.5,8.0,7.9,60.0,2.0
13.0,2002.0,7.0,0.2,8.3,25.0,8.3,26.0,7.0
1.0,2010.0,5.0,0.2,7.1,23.0,7.4,27.0,2.0
0.0,2012.0,7.0,0.2,7.1,23.0,7.4,27.0,2.0
13.0,2002.0,2.0,0.2,7.1,23.0,7.4,27.0,2.0
12.0,2007.0,0.0,0.2,5.3,27.0,7.4,13.0,7.0
5.0,2005.0,0.0,0.2,4.7,14.0,8.8,76.0,5.0
10.0,2011.0,10.0,0.2,7.1,23.0,8.0,5.0,7.0
6.0,2011.0,2.0,0.2,7.3,10.0,7.5,27.0,7.0
1.0,2009.0,0.0,0.2,5.5,8.0,8.1,8.0,2.0
5.0,2005.0,6.0,0.2,5.1,26.0,2.1,9.0,5.0
6.0,2006.0,9.0,0.2,6.5,36.0,6.8,25.0,7.0
3.0,2009.0,1.0,0.2,7.1,23.0,7.4,27.0,7.0
1.0,2010.0,7.0,0.2,7.6,40.0,7.9,23.0,2.0
5.0,2001.0,10.0,0.2,5.7,11.0,4.0,4.0,1.0
5.0,2008.0,7.0,0.2,7.0,12.0,8.2,17.0,7.0
5.0,2003.0,0.0,0.2,5.7,19.0,8.0,21.0,7.0
10.0,2011.0,3.0,0.2,7.1,23.0,7.4,27.0,2.0
6.0,2014.0,0.0,0.2,6.3,55.0,7.8,528.0,5.0
1.0,2010.0,1.0,0.2,7.1,23.0,7.4,27.0,2.0
13.0,2002.0,6.0,0.19,5.9,12.0,4.3,9.0,7.0
6.0,2011.0,0.0,0.19,5.8,25.0,6.5,15.0,5.0
5.0,2005.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,2.0,0.19,7.5,30.0,8.5,15.0,7.0
8.0,2006.0,8.0,0.19,5.8,37.0,7.5,39.0,5.0
1.0,2008.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,1.0,0.19,5.7,7.0,7.4,27.0,1.0
4.0,1996.0,2.0,0.19,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,10.0,0.19,6.8,8.0,4.4,5.0,1.0
8.0,2006.0,0.0,0.19,5.1,14.0,6.3,15.0,5.0
5.0,2005.0,8.0,0.19,7.6,21.0,8.9,36.0,5.0
10.0,2009.0,10.0,0.19,7.1,23.0,7.4,27.0,2.0
6.0,2016.0,0.0,0.19,7.1,23.0,7.4,27.0,2.0
8.0,2005.0,0.0,0.19,7.0,13.0,7.4,16.0,2.0
1.0,2005.0,0.0,0.19,7.1,23.0,7.4,27.0,2.0
0.0,2012.0,0.0,0.19,7.1,23.0,7.4,27.0,2.0
8.0,2012.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,9.0,0.19,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,10.0,0.19,6.5,8.0,2.4,5.0,1.0
12.0,2007.0,0.0,0.19,6.9,49.0,7.3,67.0,5.0
8.0,2011.0,1.0,0.19,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,10.0,0.19,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,9.0,0.19,7.1,23.0,7.4,27.0,1.0
10.0,2011.0,7.0,0.19,7.1,23.0,7.0,11.0,2.0
4.0,1997.0,10.0,0.19,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,0.0,0.19,7.2,38.0,7.3,38.0,5.0
0.0,2016.0,7.0,0.19,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,8.0,0.19,6.8,35.0,7.4,985.0,5.0
6.0,2011.0,0.0,0.19,6.1,34.0,7.3,40.0,7.0
0.0,2011.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
13.0,2004.0,0.0,0.19,7.4,37.0,7.9,19.0,5.0
5.0,2002.0,10.0,0.19,5.7,16.0,6.0,4.0,1.0
12.0,2008.0,0.0,0.19,4.9,30.0,7.0,18.0,7.0
1.0,2009.0,3.0,0.19,7.1,23.0,7.4,27.0,1.0
7.0,2014.0,7.0,0.19,5.3,40.0,5.9,230.0,5.0
10.0,2009.0,0.0,0.19,7.1,23.0,7.4,27.0,1.0
10.0,2009.0,7.0,0.19,7.1,22.0,8.4,16.0,2.0
6.0,2009.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
0.0,2015.0,0.0,0.19,7.1,23.0,7.4,27.0,2.0
10.0,2012.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
0.0,2012.0,9.0,0.19,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,3.0,0.19,6.3,30.0,5.9,7.0,2.0
5.0,2002.0,7.0,0.19,7.8,28.0,6.9,35.0,7.0
2.0,1996.0,10.0,0.19,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,11.0,0.19,7.1,23.0,7.4,27.0,2.0
10.0,2008.0,7.0,0.19,7.1,21.0,7.6,5.0,7.0
4.0,1998.0,6.0,0.19,7.1,23.0,7.4,27.0,2.0
9.0,2016.0,0.0,0.19,7.1,23.0,7.4,27.0,2.0
4.0,1996.0,8.0,0.19,7.1,23.0,7.4,27.0,2.0
0.0,2016.0,0.0,0.19,6.0,4.0,7.1,15.0,2.0
6.0,2015.0,3.0,0.19,7.1,23.0,4.2,6.0,2.0
1.0,2009.0,9.0,0.19,4.9,11.0,2.6,8.0,1.0
12.0,2006.0,7.0,0.19,6.9,54.0,6.9,60.0,7.0
10.0,2010.0,3.0,0.19,7.1,23.0,7.4,27.0,1.0
12.0,2008.0,8.0,0.19,5.2,35.0,4.9,22.0,5.0
3.0,2016.0,0.0,0.19,6.3,29.0,3.2,881.0,5.0
6.0,2008.0,7.0,0.19,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
5.0,2004.0,6.0,0.19,7.1,23.0,7.4,27.0,1.0
5.0,2003.0,8.0,0.19,6.2,19.0,8.3,7.0,5.0
1.0,2008.0,5.0,0.19,4.6,13.0,7.4,27.0,1.0
13.0,2003.0,0.0,0.19,7.4,30.0,7.9,21.0,5.0
12.0,2006.0,7.0,0.19,6.6,25.0,6.5,33.0,7.0
1.0,2010.0,3.0,0.19,7.1,23.0,7.4,27.0,7.0
5.0,2004.0,3.0,0.19,5.1,11.0,7.4,27.0,7.0
8.0,2005.0,0.0,0.19,5.6,10.0,6.4,22.0,7.0
14.0,2013.0,2.0,0.19,2.3,39.0,3.0,211.0,7.0
5.0,2003.0,11.0,0.19,6.6,17.0,8.4,30.0,7.0
6.0,2010.0,4.0,0.19,5.7,11.0,4.5,6.0,2.0
5.0,2001.0,8.0,0.19,6.4,17.0,7.4,27.0,5.0
10.0,2008.0,0.0,0.19,6.2,13.0,7.4,27.0,2.0
8.0,2009.0,0.0,0.19,6.0,6.0,7.5,12.0,7.0
1.0,2010.0,1.0,0.19,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,10.0,0.19,7.9,23.0,8.9,13.0,1.0
4.0,1996.0,11.0,0.19,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,0.0,0.19,7.1,23.0,7.4,27.0,2.0
6.0,2013.0,0.0,0.19,7.1,23.0,7.4,27.0,2.0
4.0,1999.0,2.0,0.19,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,8.0,0.19,8.2,38.0,7.1,8.0,1.0
0.0,2011.0,0.0,0.19,6.5,9.0,6.0,26.0,2.0
3.0,2010.0,11.0,0.19,7.7,54.0,6.2,803.0,2.0
10.0,2008.0,1.0,0.19,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,8.0,0.19,4.3,34.0,5.3,21.0,5.0
10.0,2009.0,9.0,0.19,8.1,24.0,8.5,15.0,2.0
11.0,2015.0,3.0,0.19,8.4,4.0,6.1,36.0,7.0
5.0,2008.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
5.0,2008.0,3.0,0.19,6.9,16.0,7.4,27.0,7.0
4.0,1998.0,2.0,0.19,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,10.0,0.19,7.1,23.0,7.4,27.0,2.0
5.0,2001.0,3.0,0.19,8.3,26.0,9.0,29.0,1.0
10.0,2011.0,7.0,0.19,7.1,23.0,7.4,27.0,2.0
7.0,2014.0,0.0,0.19,6.3,30.0,7.5,42.0,7.0
13.0,2002.0,10.0,0.19,7.9,17.0,9.0,4.0,1.0
0.0,2011.0,3.0,0.19,6.4,8.0,6.0,8.0,1.0
5.0,2003.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
13.0,2004.0,7.0,0.19,7.2,75.0,8.4,49.0,5.0
12.0,2010.0,1.0,0.19,7.4,46.0,8.1,24.0,7.0
12.0,2012.0,0.0,0.19,6.9,17.0,5.6,98.0,5.0
10.0,2009.0,7.0,0.19,6.4,26.0,7.8,43.0,7.0
8.0,2009.0,1.0,0.19,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,6.0,0.19,7.1,23.0,7.4,27.0,1.0
2.0,1998.0,8.0,0.19,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,0.0,0.19,7.1,23.0,7.4,27.0,2.0
2.0,1999.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
2.0,1996.0,8.0,0.19,7.1,23.0,7.4,27.0,2.0
2.0,1997.0,2.0,0.19,7.1,23.0,7.4,27.0,2.0
2.0,1997.0,5.0,0.19,7.1,23.0,7.4,27.0,2.0
2.0,1997.0,0.0,0.19,7.1,23.0,7.4,27.0,2.0
2.0,1996.0,10.0,0.19,7.1,23.0,7.4,27.0,2.0
3.0,2014.0,7.0,0.19,8.5,48.0,8.6,1739.0,5.0
1.0,2008.0,1.0,0.19,7.1,23.0,7.4,27.0,2.0
5.0,2008.0,10.0,0.19,7.1,23.0,7.4,27.0,1.0
9.0,2012.0,10.0,0.19,7.6,15.0,7.8,42.0,1.0
9.0,2015.0,0.0,0.19,7.1,23.0,8.8,17.0,7.0
8.0,2010.0,0.0,0.19,7.1,23.0,7.4,27.0,2.0
4.0,1996.0,11.0,0.19,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,0.0,0.19,8.2,6.0,8.6,37.0,1.0
1.0,2008.0,10.0,0.19,7.1,23.0,7.4,27.0,2.0
10.0,2011.0,2.0,0.19,6.8,11.0,7.0,8.0,7.0
1.0,2006.0,2.0,0.19,6.1,22.0,4.4,10.0,7.0
12.0,2008.0,2.0,0.19,5.4,57.0,6.3,19.0,7.0
5.0,2000.0,10.0,0.19,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,0.0,0.19,7.3,13.0,7.0,6.0,2.0
5.0,2005.0,8.0,0.19,6.2,15.0,8.5,10.0,5.0
8.0,2010.0,0.0,0.19,7.0,14.0,8.1,46.0,5.0
1.0,2010.0,5.0,0.19,7.1,23.0,7.4,27.0,2.0
11.0,2013.0,2.0,0.19,8.2,5.0,7.9,112.0,7.0
5.0,2006.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
0.0,2011.0,6.0,0.19,7.1,23.0,7.4,27.0,1.0
1.0,2008.0,0.0,0.19,7.0,9.0,8.4,10.0,7.0
8.0,2005.0,4.0,0.19,6.1,40.0,7.3,21.0,7.0
5.0,2007.0,3.0,0.19,5.2,12.0,7.4,27.0,2.0
10.0,2008.0,8.0,0.19,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,7.0,0.19,6.8,18.0,8.5,23.0,7.0
5.0,2002.0,8.0,0.19,6.5,28.0,8.6,16.0,5.0
10.0,2010.0,3.0,0.19,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,10.0,0.19,7.6,15.0,8.5,6.0,7.0
5.0,2004.0,0.0,0.19,5.8,33.0,8.0,24.0,5.0
6.0,2009.0,8.0,0.19,7.2,37.0,7.2,57.0,5.0
3.0,2013.0,0.0,0.19,8.2,71.0,8.6,2654.0,5.0
3.0,2015.0,8.0,0.19,7.7,39.0,4.3,969.0,5.0
8.0,2013.0,10.0,0.19,7.1,23.0,3.4,23.0,1.0
11.0,2013.0,0.0,0.19,8.0,19.0,7.5,146.0,5.0
10.0,2010.0,3.0,0.19,5.3,12.0,7.4,27.0,1.0
