,TrackID,Predictor
50122,212405_244782,0
50123,206244_246243,1
50124,208717_246249,1
50125,221642_246270,1
50126,226705_246485,1
50127,239875_247100,1
50128,213098_247100,0
50129,205026_247100,1
50130,211921_247100,0
50131,239232_247100,0
50132,238826_247100,0
50133,222063_247100,0
50134,219552_247100,1
50135,242171_247100,1
50136,226857_247370,1
50137,245413_248842,0
50138,233279_248962,1
50139,220403_249272,0
50140,212560_251212,1
50141,233832_251212,0
50142,221316_251212,0
50143,225263_251212,1
50144,242231_251357,0
50145,238450_252176,1
50146,215419_253019,1
50147,205037_253019,1
50148,220141_255698,1
50149,239761_256368,0
50150,237347_256368,0
50151,210160_256368,1
50152,245798_256368,1
50153,245543_258124,1
50154,214672_259232,0
50155,224708_262972,1
50156,204857_263828,0
50157,238812_263828,1
50158,222896_263828,0
50159,246928_263828,0
50160,212757_263828,1
50161,214553_263828,1
50162,223820_263828,1
50163,199958_263828,1
50164,232320_263828,1
50165,208341_263828,1
50166,213464_263828,1
50167,220259_263828,1
50168,233355_263828,1
50169,217717_263828,0
50170,224927_263828,1
50171,219834_263828,0
50172,233089_263828,1
50173,226240_264505,1
50174,204841_264505,1
50175,203193_267076,1
50176,208225_267076,0
50177,200850_267076,1
50178,202175_267076,0
50179,216150_267404,1
50180,203415_267404,0
50181,222203_268167,1
50182,213089_268454,1
50183,207353_268454,0
50184,239919_270434,1
50185,236758_270640,1
50186,237077_270801,1
50187,233399_270801,0
50188,211029_270801,0
50189,214888_270801,0
50190,221025_270801,1
50191,215867_271812,1
50192,204167_271812,1
50193,217717_271814,1
50194,246237_272208,1
50195,244830_272756,1
50196,229459_272870,1
50197,202907_273182,1
50198,202508_273182,0
50199,234976_273182,1
50200,244568_273182,1
50201,247551_273182,1
50202,206818_273182,1
50203,237335_273182,1
50204,234567_273182,0
50205,231536_273182,1
50206,228457_273182,1
50207,244746_273208,1
50208,244236_273494,1
50209,226076_273563,1
50210,235346_274323,1
50211,209285_274323,1
50212,204613_276490,0
50213,218176_277470,0
50214,243641_277470,0
50215,229818_277470,1
50216,241057_277470,0
50217,242530_279728,1
50218,211320_279728,0
50219,243098_281027,1
50220,216752_281027,0
50221,210746_281582,0
50222,219914_281582,1
50223,226482_282017,1
50224,231450_283306,1
50225,229767_283306,0
50226,209421_284675,1
50227,236883_284780,1
50228,242565_284782,1
50229,209025_285577,1
50230,208066_286920,0
50231,229320_287206,1
50232,237923_289727,1
50233,247574_289727,1
50234,226914_289727,1
50235,227011_289727,1
50236,212798_289727,1
50237,238119_289727,1
50238,238468_289727,1
50239,226446_289727,1
50240,210141_289727,1
50241,226689_291848,0
50242,247284_292674,0
50243,211688_294573,0
50244,231505_294573,0
50245,246445_294573,0
50246,209021_1950,1
50247,223635_2413,0
50248,240297_3277,1
50249,239330_4930,0
50250,218118_5869,1
50251,219531_5869,1
50252,215782_5869,1
50253,247868_5869,1
50254,228566_5869,1
50255,213573_5869,1
50256,218846_5869,1
50257,246940_5869,0
50258,219341_5869,1
50259,219964_5869,0
50260,206433_5869,1
50261,229089_5869,1
50262,213377_5869,1
50263,237248_5869,0
50264,230109_5869,0
50265,201422_5869,0
50266,214085_5869,1
50267,214267_5869,1
50268,208190_5869,0
50269,227013_6550,0
50270,242148_6770,0
50271,222525_7254,1
50272,242077_8189,0
50273,228186_8510,1
50274,216035_14033,0
50275,224067_14033,1
50276,230180_14033,1
50277,209620_14788,1
50278,203326_14964,1
50279,226746_14964,0
50280,240781_14964,1
50281,215848_17254,1
50282,202473_17254,0
50283,217581_18212,1
50284,239875_20203,1
50285,240943_20203,1
50286,244546_20203,1
50287,239039_20203,0
50288,237195_20203,1
50289,244041_20203,1
50290,217439_20203,1
50291,229440_23436,1
50292,212329_24752,1
50293,206702_26709,1
50294,240865_28811,1
50295,230718_30325,1
50296,219835_30325,1
50297,222553_31158,1
50298,241630_31158,0
50299,245865_31819,0
50300,237313_32262,0
50301,204568_32262,0
50302,245889_32743,0
50303,235985_32743,0
50304,242749_32743,1
50305,245335_32743,1
50306,213682_32743,0
50307,218229_33214,1
50308,212574_34905,0
50309,236369_34905,1
50310,242881_34905,0
50311,243666_34905,0
50312,219575_34905,1
50313,200356_34905,1
50314,247326_36228,0
50315,246455_37467,0
50316,214501_37467,1
50317,211175_37467,0
50318,206038_37631,1
50319,238039_40056,1
50320,245865_40056,0
50321,218599_40352,1
50322,234596_41851,1
50323,238831_41851,1
50324,243154_42535,1
50325,217836_44847,1
50326,200389_44847,1
50327,208854_46922,1
50328,200165_46922,1
50329,233556_46922,1
50330,235287_46922,1
50331,236472_46922,0
50332,206004_46922,1
50333,227276_46922,1
50334,200726_47880,1
50335,222343_48000,1
50336,248769_48000,1
50337,244704_48000,1
50338,246963_48000,1
50339,213886_48000,1
50340,239064_48000,0
50341,234751_48000,0
50342,200494_48000,1
50343,215132_48990,0
50344,227344_49233,1
50345,203548_49233,1
50346,244362_49233,1
50347,205396_51435,1
50348,242422_51435,1
50349,210234_53116,1
50350,237488_53394,1
50351,214444_53394,1
50352,240884_59283,1
50353,240728_59383,1
50354,228216_61093,1
50355,212927_61093,1
50356,234686_61093,1
50357,232124_61093,0
50358,216090_61093,1
50359,244231_61093,1
50360,214558_61317,0
50361,211014_61674,0
50362,235214_61724,0
50363,247693_62181,1
50364,230608_62736,1
50365,210924_64797,1
50366,235408_65494,1
50367,223551_65494,1
50368,223047_65494,0
50369,206561_65494,1
50370,235509_65494,1
50371,212599_65494,1
50372,211066_65494,1
50373,217062_65494,1
50374,238547_65494,1
50375,232433_65494,1
50376,235316_65494,1
50377,236181_65494,1
50378,201460_65494,1
50379,212897_65494,0
50380,232583_65494,1
50381,245065_65494,1
50382,216344_65494,1
50383,212003_65494,1
50384,243241_65494,1
50385,246029_65494,1
50386,209147_65494,1
50387,206031_65494,0
50388,231469_65494,1
50389,225526_65494,0
50390,239459_65494,1
50391,230807_65494,1
50392,224329_65494,1
50393,222625_65494,1
50394,224710_65494,1
50395,207169_65494,0
50396,208395_65494,0
50397,244203_65494,0
50398,239365_65494,0
50399,214628_65494,1
50400,242231_65494,0
50401,229344_65494,1
50402,239235_65494,1
50403,235861_65494,1
50404,237055_65494,1
50405,237118_65494,0
50406,238798_65494,1
50407,238858_65494,1
50408,200063_65494,1
50409,235850_65494,1
50410,206849_65494,1
50411,217103_65494,0
50412,205940_65494,1
50413,205860_65494,0
50414,233882_65494,1
50415,210914_65494,1
50416,213670_65494,1
50417,248112_65494,1
50418,242709_65494,1
50419,200499_65494,1
50420,213794_65494,1
50421,233709_65494,1
50422,207975_65494,0
50423,244073_65494,1
50424,216016_65494,1
50425,239298_65494,1
50426,223430_65494,1
50427,219054_65494,1
50428,200044_65494,0
50429,234387_66491,1
50430,233981_66491,1
50431,229518_66491,1
50432,202906_67159,1
50433,232050_68454,1
50434,241277_70150,1
50435,201244_71074,1
50436,246156_71074,0
50437,208546_71074,1
50438,240676_71074,0
50439,220659_71074,1
50440,224180_71074,1
50441,238288_74562,0
50442,246970_74562,1
50443,210200_74847,1
50444,211319_75285,1
50445,213440_75976,1
50446,205996_75976,1
50447,231371_75976,0
50448,248022_79046,1
50449,246573_79180,1
50450,232952_79545,1
50451,229527_84140,1
50452,248915_85414,0
50453,219470_86811,1
50454,235188_86823,1
50455,235950_87763,1
50456,219079_89301,1
50457,206163_89301,1
50458,212127_90326,0
50459,219286_90326,0
50460,234400_90338,1
50461,226558_92667,1
50462,230799_93990,1
50463,232616_93990,1
50464,216890_95165,1
50465,212449_95209,0
50466,203424_95933,1
50467,228173_95933,1
50468,217439_95933,1
50469,210280_95933,1
50470,245522_96819,0
50471,230278_96819,0
50472,230463_101847,0
50473,212655_101847,1
50474,200537_101847,1
50475,241649_101847,1
50476,223338_101847,0
50477,244871_101847,1
50478,240183_101847,1
50479,229302_101847,1
50480,230888_101847,0
50481,217076_101847,0
50482,223150_101847,1
50483,202854_101847,1
50484,220660_101847,1
50485,248874_101847,1
50486,235838_101888,1
50487,222171_101888,1
50488,224281_102508,1
50489,228177_103002,0
50490,214570_103241,1
50491,222262_103241,1
50492,239206_103241,1
50493,220745_103241,1
50494,235121_108171,1
50495,216076_108171,1
50496,235052_108171,1
50497,223551_108554,1
50498,204808_108554,1
50499,216209_112045,1
50500,232783_112111,1
50501,236115_112866,1
50502,202064_113954,1
50503,245148_114527,0
50504,239314_114760,1
50505,205082_115511,0
50506,247701_116153,1
50507,212823_117761,1
50508,238465_120623,1
50509,225490_120970,0
50510,204233_127348,0
50511,233199_127812,0
50512,236093_129695,1
50513,226460_129695,0
50514,218638_133034,0
50515,248808_135082,0
50516,211839_135082,0
50517,224079_135356,1
50518,219797_135356,1
50519,219757_135850,1
50520,244070_136312,0
50521,210102_137853,0
50522,232493_137853,0
50523,200672_139194,1
50524,218494_139194,1
50525,226525_139194,1
50526,241682_139601,1
50527,223696_140884,1
50528,246285_142749,1
50529,240431_144537,1
50530,201459_145112,0
50531,230641_145112,0
50532,241765_145903,0
50533,217794_146378,1
50534,247455_149036,1
50535,218413_150048,1
50536,244286_150048,0
50537,209091_150048,1
50538,219858_150048,1
50539,203721_150048,1
50540,209155_150048,0
50541,245290_150048,1
50542,230744_150048,1
50543,214898_150048,1
50544,215979_150048,1
50545,208703_150048,1
50546,236090_150048,1
50547,231664_150048,0
50548,234474_150048,1
50549,214915_150848,1
50550,213047_152661,1
50551,224494_152797,1
50552,203824_152797,1
50553,222383_154116,1
50554,205802_155596,1
50555,223072_156854,1
50556,201703_158581,1
50557,245486_158820,0
50558,235353_164081,0
50559,232464_164081,1
50560,228968_164081,1
50561,224467_164081,0
50562,228387_164758,0
50563,204470_166119,1
50564,217195_166171,1
50565,236677_166171,1
50566,206072_167234,0
50567,220467_168391,1
50568,246497_169525,1
50569,232762_170123,1
50570,233659_171594,1
50571,248260_171594,1
50572,214553_171594,1
50573,245057_172590,0
50574,229212_174288,1
50575,229121_174288,0
50576,237303_177219,1
50577,234437_177219,0
50578,205680_177219,1
50579,214010_177237,1
50580,227831_180058,1
50581,210307_183613,1
50582,237160_184839,1
50583,216382_184839,1
50584,244626_184977,1
50585,242948_184977,1
50586,206464_184977,1
50587,206495_184977,1
50588,205444_184977,1
50589,240783_185684,1
50590,214677_185684,1
50591,213327_186245,1
50592,237272_187315,0
50593,207557_187449,0
50594,201142_187491,1
50595,241271_187491,0
50596,203824_187491,1
50597,242921_187601,0
50598,233303_187944,1
50599,200850_188660,0
50600,203165_188660,0
50601,203974_188660,1
50602,232410_188672,0
50603,247883_190462,1
50604,208828_190827,1
50605,216931_192466,1
50606,207870_192466,0
50607,230607_192652,0
50608,212560_193133,0
50609,220700_193695,0
50610,235257_193695,1
50611,244349_195839,0
50612,212073_195839,1
50613,242077_195839,1
50614,219379_195839,0
50615,238034_195839,0
50616,211708_195854,1
50617,239833_195854,1
50618,229533_195854,1
50619,209420_197763,1
50620,223313_198110,0
50621,200296_198893,1
50622,220866_198893,1
50623,217325_198893,0
50624,216589_198893,1
50625,223105_202162,0
50626,213483_203214,1
50627,226868_204617,1
50628,242874_205842,0
50629,241344_207343,1
50630,232031_207343,0
50631,240730_207343,1
50632,233709_208061,0
50633,218992_208617,1
50634,217274_210104,1
50635,232902_210104,1
50636,217521_210104,1
50637,231980_210883,1
50638,224190_210883,1
50639,236946_211739,0
50640,244239_213449,0
50641,230873_213449,1
50642,236478_213449,1
50643,246523_213449,0
50644,213655_213449,1
50645,220297_213449,1
50646,216794_214443,1
50647,229171_214809,1
50648,200713_216404,1
50649,221515_216404,1
50650,247856_216404,1
50651,226477_216569,0
50652,212037_219099,1
50653,211423_219099,1
50654,222402_219916,0
50655,244396_221537,0
50656,215141_224103,0
50657,231008_224103,1
50658,218543_224763,1
50659,232239_226705,1
50660,232546_227069,0
50661,234975_227147,1
50662,248833_227322,0
50663,245981_230811,0
50664,214335_230811,1
50665,220519_230811,1
50666,211552_230811,1
50667,208459_230811,1
50668,220060_230811,1
50669,222072_230811,0
50670,244213_230811,1
50671,218222_230811,1
50672,219678_230811,1
50673,218881_230811,1
50674,206985_230811,1
50675,209995_230811,1
50676,215705_230811,1
50677,220766_230811,1
50678,208234_230811,0
50679,214552_230811,1
50680,230113_230811,0
50681,222207_230811,1
50682,205420_230811,1
50683,210574_230811,0
50684,207225_230811,0
50685,233225_230811,1
50686,218561_230811,1
50687,233640_230811,1
50688,239498_230811,1
50689,243954_230811,1
50690,228097_233728,1
50691,210575_233849,1
50692,241828_234726,1
50693,230220_235143,0
50694,221970_235864,0
50695,215903_235864,0
50696,212251_237681,1
50697,234430_239080,1
50698,230245_239362,1
50699,221345_239731,0
50700,229879_240994,1
50701,219877_242613,1
50702,223419_243815,1
50703,240541_243986,1
50704,219328_244548,1
50705,233196_245693,1
50706,229371_245693,1
50707,219272_245693,1
50708,227855_245693,1
50709,227472_245693,1
50710,230580_245693,0
50711,206185_245693,1
50712,220975_246635,1
50713,237422_246635,0
50714,216390_246877,1
50715,207087_247198,1
50716,232760_247198,1
50717,228890_248443,0
50718,219602_249742,1
50719,226695_249742,1
50720,215813_249742,1
50721,213987_252447,1
50722,241739_253426,1
50723,241833_253767,1
50724,225426_256347,0
50725,241828_256552,1
50726,222668_257140,1
50727,219478_257140,1
50728,203913_257140,1
50729,230090_257543,0
50730,236987_257781,0
50731,219064_258068,1
50732,201862_258068,1
50733,244734_258068,1
50734,235499_260274,1
50735,242643_260403,1
50736,231689_260664,0
50737,213589_260664,0
50738,211516_267506,0
50739,217371_267506,1
50740,200837_268764,0
50741,242854_268933,1
50742,235858_268933,1
50743,212050_268933,0
50744,211192_270143,1
50745,212775_270143,1
50746,200369_270426,1
50747,242258_270426,1
50748,228114_270426,1
50749,228156_272919,1
50750,245460_280229,1
50751,230900_283792,1
50752,214693_286936,1
50753,219976_288580,0
50754,233776_288580,0
50755,207029_288580,0
50756,206287_288628,0
50757,244513_289110,1
50758,207863_290910,1
50759,219254_292181,1
50760,210240_292211,0
50761,220018_292211,0
50762,207654_292211,0
50763,212770_292478,1
50764,229802_293153,1
50765,202877_293855,1
50766,239053_296095,1
50767,244859_1310,1
50768,205587_2267,0
50769,208694_2468,1
50770,230741_2468,0
50771,236392_5573,1
50772,217748_5573,1
50773,225898_5573,1
50774,239096_5573,0
50775,210681_6314,1
50776,229423_6314,1
50777,225271_9342,1
50778,225480_9342,0
50779,231529_11307,1
50780,202360_12095,0
50781,219729_12095,1
50782,222603_12095,0
50783,207848_12095,0
50784,204077_12095,1
50785,230430_12095,0
50786,224206_12095,0
50787,206595_12095,1
50788,206332_12095,0
50789,207914_12095,0
50790,226460_12095,1
50791,211830_14042,1
50792,227352_14042,1
50793,243627_14147,1
50794,218325_14751,1
50795,215086_14751,0
50796,214521_14827,1
50797,234892_16360,0
50798,237611_16360,0
50799,242550_17189,0
50800,207553_17908,0
50801,217495_18300,1
50802,238019_18300,1
50803,248603_18691,1
50804,224424_18733,1
50805,234063_18733,1
50806,199944_18733,1
50807,243787_19154,1
50808,209203_19594,1
50809,210993_19874,0
50810,245902_20847,1
50811,232630_21968,1
50812,245853_22154,1
50813,200843_22154,1
50814,230073_22993,1
50815,216800_23675,0
50816,206541_25240,0
50817,247472_26510,0
50818,203984_26964,1
50819,238793_27776,1
50820,217179_30035,1
50821,240698_30035,1
50822,244132_34574,1
50823,212821_34574,0
50824,228592_34998,0
50825,211601_34998,1
50826,203841_34998,1
50827,241323_34998,1
50828,246752_36859,0
50829,246956_37010,0
50830,208207_38889,1
50831,246096_40373,1
50832,217331_40373,1
50833,204878_40373,1
50834,234485_40373,1
50835,239586_40373,1
50836,215359_40373,1
50837,232037_40373,1
50838,199899_40880,1
50839,234749_41128,1
50840,239095_42291,1
50841,238723_42732,1
50842,245679_43810,1
50843,243489_45164,1
50844,229027_45164,0
50845,229170_45262,1
50846,224467_45262,1
50847,200437_48284,1
50848,234825_48325,0
50849,239827_48325,1
50850,209588_48325,1
50851,233562_48375,1
50852,220319_48588,1
50853,201300_48588,1
50854,212590_48588,1
50855,209998_48588,0
50856,217224_50006,1
50857,229438_53227,1
50858,229287_53227,1
50859,201241_53227,1
50860,245286_53227,1
50861,206076_53704,0
50862,242643_54177,1
50863,202731_54516,1
50864,205599_55248,1
50865,244801_55248,0
50866,204549_55248,0
50867,211901_58076,1
50868,218260_58200,0
50869,229439_60180,1
50870,225647_61829,1
50871,237710_61829,1
50872,234471_61829,0
50873,228714_61829,1
50874,204162_61829,1
50875,216213_61829,1
50876,217418_61829,1
50877,246863_61829,0
50878,223109_63510,1
50879,232826_63510,1
50880,204816_65232,1
50881,229335_66146,1
50882,216752_69187,0
50883,224487_69951,0
50884,222985_69951,0
50885,232724_69951,1
50886,237592_69951,1
50887,214242_69951,1
50888,239723_69951,1
50889,218255_69951,1
50890,202870_69951,1
50891,227388_69951,1
50892,246309_69951,1
50893,247650_70048,1
50894,206583_70048,0
50895,199989_70738,0
50896,227901_70738,1
50897,220930_71219,1
50898,230549_71638,0
50899,219189_71697,0
50900,220013_71919,1
50901,217862_71919,1
50902,228867_73058,1
50903,246704_73744,0
50904,236392_73744,1
50905,242239_74016,0
50906,231090_74732,1
50907,212753_76856,1
50908,231734_76856,0
50909,204386_76902,1
50910,221364_76902,0
50911,244236_76902,0
50912,243218_76944,1
50913,243735_77491,1
50914,210530_78869,1
50915,234917_78869,1
50916,209347_78869,1
50917,239945_78869,1
50918,231174_79097,1
50919,239667_79169,0
50920,210526_81685,1
50921,233094_81685,0
50922,222067_81685,1
50923,205362_81685,0
50924,201451_81792,1
50925,210436_81792,1
50926,239863_82443,0
50927,236297_82522,1
50928,215633_83296,0
50929,215904_83522,1
50930,231724_83522,0
50931,237717_91740,0
50932,220323_91740,1
50933,222183_91740,1
50934,244255_91740,1
50935,241740_92193,0
50936,218304_92193,1
